equipment_id,equipment_name,description,promotion_level,craft_flg,equipment_enhance_point,sale_price,require_level,hp,atk,magic_str,def,magic_def,physical_critical,magic_critical,wave_hp_recovery,wave_energy_recovery,dodge,physical_penetrate,magic_penetrate,life_steal,hp_recovery_rate,energy_recovery_rate,energy_reduce_rate,enable_donation,accuracy
105162,"Gale Stinger","An ancestral greatlance imbued with the grace of a wind deity. Its thrusts are like rapid gusts in a storm, blowing away all that stands in their path.",5,1,305,27000,72,0.0,92.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105163,"Guardian's Pike","A holy spear originally wielded by the defenders of a sacred domain. It is said that no menace can be found where its needle edge points, for all evil lies lifeless at its wielder's feet.",5,1,420,30000,80,0.0,102.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105164,"Hades Lance Doompain","The lance of a deity who rules over the underworld. Its crimson point pulsates with the unsuppressable rage of a god condemned to the darkest depths, allowing it to slaughter any foe without restraint.",5,1,692,32000,88,0.0,113.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0
105191,"Reaper Axe","A scythe-like axe infused with the power of the underworld. Wielded by dark beings who preside over death itself, each baneful swing sends another living soul to the ranks of the departed.",5,1,400,24000,64,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,1.0
105192,"Judgment Axe","A sacred axe used by the heavens to pass judgment upon mortals. The greater the sin borne by its victims, the more divine power it manifests.",5,1,280,27000,72,0.0,120.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0
105193,"Gaia Axe","A battleaxe wielded by maiden warriors in ancient times. It is said that the souls it severs from this life are sent to Paradise to meet the gods themselves.",5,1,430,30000,80,60.0,130.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105194,"Earth-Quaker Terrabreak","A rugged battleaxe once wielded by a proud, ancient race of titans. Hewn from the rocks of a divine realm, its jagged edges boast incredible mass, allowing them to alter the terrain in a single swing.",5,1,585,32000,88,0.0,140.0,0.0,0.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105221,"Xenosphere Rod","A rod imbued with magical energy from another plane. The sheer power it conceals is overwhelming, but only those with great magical ability of their own can unlock its potential.",5,1,120,24000,64,0.0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0
105222,"Genesis Staff","A trusty staff that once belonged to the greatest wizard of the era. Said to hold the key to all of creation, one swing is enough to simply erase a monster from existence.",5,1,280,27000,72,0.0,0.0,110.0,0.0,0.0,0.0,12.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105223,"Ceraunos Wand","A sacred wand that commands the very thunder that shakes the heavens. Though mere mortals were never meant to wield such power, one with the strength to master it will be undefeatable.",5,1,525,30000,80,0.0,0.0,118.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0
105224,"Nidhogg's Darklight","A staff sealing the soul of a dragon that survived a great war of gods. The pitch-black light cast by its lantern engulfs its foes in shadow, consuming their souls, and with each soul it glows ever stronger.",5,1,770,32000,88,0.0,0.0,128.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105251,"Pyramour Rod","A rod blessed by a passionate goddess of fire. The light of her love's flames heals not only the wounds of the wielder's allies, but their hearts as well.",5,1,120,24000,64,0.0,0.0,95.0,0.0,4.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0.0
105252,"Purebloom Rod","A holy rod decorated with a single sacred blossom, crystallized through the power of piety. Producing an endless flow of healing energy, it renders its wielder a veritable goddess.",5,1,300,27000,72,0.0,0.0,92.0,2.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0
105253,"Atlantis Rod","A rod containing the life energy of the roaring ocean. Its waters wash away all wounds and afflictions, leaving the patient refreshed and ready to face another day.",5,1,460,30000,80,0.0,0.0,100.0,3.0,4.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105254,"Sky Scepter Stellasphere","An arcane rod containing all the wisdom of a master soothsayer. Divining comrades' futures from the movement of the heavens, its orb guides them, focusing the light of the stars into healing energy.",5,1,580,32000,88,60.0,0.0,110.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105281,"Phantasm Mail","An eerie suit of armor with bewitching effects. All who lay eyes on the purple mist it generates quickly sink into an illusion from which their minds cannot escape.",5,1,349,24000,70,100.0,32.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0
105282,"Heavenly Raiment","A form of battle garb created by an ancient race using techniques lost to time. The wearer can soar freely across the battlefield on a pair of invisible wings.",5,1,392,27000,77,80.0,42.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105283,"Ragequeen Dress","The armor worn by the queen of a bandit tribe that once ruled over an isolated mountain region. Grants the wearer the ferocity of a beast, inspiring wonder and terror alike when set loose on the battlefield.",5,1,362,30000,85,80.0,44.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105284,"Dancer's Majesty","The armor worn by a mythical tribe of warriors who danced on the battlefield. Though it feels as light as petals fluttering in the wind, it is sturdy enough to withstand the fiercest of assaults.",5,1,560,32000,93,0.0,48.0,0.0,6.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105311,"Azure Splendor","Armor crafted from a clear blue crystal. Harder than any known mineral, it takes a miraculous feat just to carve this crystal, and no process has been found that can stain its gleaming surface.",5,1,511,24000,70,120.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105312,"Petalfall Regalia","The armor worn by a valiant maiden who rose up to defend her country in its hour of need. Protected by a mysterious power, it repels all attacks that approach it.",5,1,401,27000,77,0.0,0.0,0.0,11.0,10.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105313,"Royal Goldplate","A golden relic recovered from the ruins of a prosperous ancient kingdom. Still retaining its luster from millennia past, this armor's absolute protection will surely never fade.",5,1,587,30000,85,50.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0
105314,"Whirlwind Sagemail","Heavy armor said to have belonged to a wind deity who dwelled in the rift between heaven and earth. Surrounds the wearer with sharp gusts of wind that repel any who attempt to touch it.",5,1,595,32000,93,70.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105341,"Aegis Coat","The military uniform worn by a female knight who never knew defeat. Its wearer will surely find a path to victory, no matter how dire the situation may seem.",5,1,509,24000,70,100.0,34.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
105342,"Maiden Livery","A set of sacred vestments that can only be worn by an innocent maiden. Its power to repel evil, fueled by the maiden's earnest prayers, know no match.",5,1,355,27000,77,160.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105343,"Fiendflame Gear","A set of battle gear imbued with the magic of a terrible flame deity. Its wearer is wreathed in a roaring inferno, quickly incinerating any threats that may draw near.",5,1,405,30000,85,0.0,65.0,0.0,5.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105344,"Stygian Shadowgarb","The battle garb of spies in service to the king of the underworld. Draws out the wearer's full potential for covert lethality, allowing them to leave their mark in the hidden annals of history.",5,1,600,32000,93,0.0,66.0,0.0,5.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105371,"Priestess Garb","The robes worn by a holy maiden who has devoted her life to the gods. They grant the wearer the grace of the divine, preventing all harm that might befall them from evil powers.",5,1,365,24000,70,120.0,0.0,20.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0
105372,"Empress Robe","A fine robe once worn by a mighty empress. Each individual thread is imbued with the empress's own magic, allowing it to repel all outside magical interference.",5,1,370,27000,77,0.0,0.0,43.0,5.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105373,"Exomagia Robe","The robe of the so-called Wizard King, a legendary figure said to have mastered many thousands of spells. Those wearers it deems worthy gain access to its original owner's fount of knowledge.",5,1,440,30000,85,0.0,0.0,48.0,4.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105374,"Glacier Mantle","A mystical robe said to have once been worn by a line of female hermits who ruled over an icy realm. Slip your arms through its sleeves, and its aura will nullify all impacts that assault you.",5,1,782,32000,93,80.0,0.0,43.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105401,"Diviner's Shield","A round shield engraved with a chart of the heavens. Itself imbued with celestial energies, it guides all attacks away from its wielder, leaving their safety written in the stars.",5,1,446,24000,70,0.0,54.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105431,"Infernal Greaves","It is said that a warrior princess wore these greaves until the day she fell in battle, just short of completing her great conquest.\nHer bitter regret lingers in them still as a powerful magical force.",5,1,380,27000,77,60.0,30.0,0.0,8.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105432,"Hermes Goldfeet","A pair of winged golden shoes, crafted from angel feathers. Though they require extensive training to use effectively, once mastered, they allow the wearer to leap freely through the sky.",5,1,560,32000,93,0.0,70.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105462,"Bloodruby Heels","The shoes worn by an infamous witch who led nations to ruin with her otherworldly beauty and hedonistic character. Simply wearing them summons illusions that drive one's foes to madness.",5,1,510,30000,85,60.0,0.0,24.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0.0
105491,"Royal Guard Hat","The dashing headwear worn by a legendary Captain of the Guard. The large decorative feather inspires valiance in not only the wearer, but all who witness its majestic plumes.",5,1,305,30000,85,0.0,60.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0
105521,"Crown of Anguish","The crown worn by the queen of a land long since fallen and forgotten. Those who wear it are blessed with great magical energy, but also find themselves filled with an unexplainable sadness.",5,1,370,24000,70,100.0,0.0,48.0,3.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105522,"Miter of Virtue","Ceremonial headwear granted to holy women who have earned great respect from the populace. When worn by the pure of heart, it repels those with untoward intentions.",5,1,425,27000,77,0.0,0.0,22.0,6.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105523,"Prosperity Veil","A veil carrying the blessing of its former owner, a holy woman who sacrificed herself for the good of humanity. It is said that those who possess it can discern all fortune and calamity that lies ahead.",5,1,830,32000,93,0.0,0.0,23.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0
105551,"Millennium Earrings","A pair of earrings bearing magical crystals mined from a thousand-year-old stratum. The vast natural energies they have absorbed over the years provide a powerful magical protection to the wearer.",5,1,210,24000,67,70.0,64.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0
105552,"Wyrmswrath Pendant","A mystical pendant said to contain the sealed rage of a dragon. As an incarnation of fury itself, it grants the wearer the strength to shake mountains and sunder the earth.",5,1,280,27000,74,0.0,84.0,0.0,0.0,0.0,13.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105553,"War God's Vigor","A bracelet containing a war deity's tempestuous soul. By drawing on magical energy in the atmosphere, it grants its bearer the strength to crush mountains, but only a well-trained fighter can control it.",5,1,420,30000,82,0.0,102.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105554,"Peony Flamepin","An ornamental hairpin worn by a legendary female ninja who lived through an era of intrigue and betrayal. Enchanted with a spell that grants demonic strength to even the daintiest of bodies.",5,1,480,32000,90,0.0,104.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105581,"Spirit King's Talisman","A pair of earrings blessed by the king of spirits. With protective power vast enough to cover an entire forest, it rejects any and all calamities that might befall the wearer.",5,1,210,24000,67,200.0,0.0,0.0,10.0,6.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105582,"Mermaid Tears","A pendant made from the crystallized tears of a mermaid princess. Her endless love shines more brilliantly than the finest sapphire, purifying all curses that afflict the wearer.",5,1,280,27000,74,60.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0
105583,"Warden King's Armlet","The bracelet of a great monarch known for defending his realm from countless threats. It draws magic from its surroundings to form a sturdy barrier, allowing its wielder to be a shield to their allies.",5,1,420,30000,82,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0
105584,"Leviathan Clasp","A hair ornament formed from the scales of a divine beast who rules the seven seas. Those who wear it are granted the ocean's blessing, rendering them as impervious to attack as the mighty waves.",5,1,480,32000,90,0.0,0.0,0.0,10.0,12.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105611,"Poseidon Earrings","A pair of earrings modeled after the trident said to be wielded by the ruler of the sea. The crystal at its center, bluer than the ocean depths, confers enough magic to calm the stormy waves.",5,1,210,24000,67,0.0,0.0,78.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0
105612,"Sacred Steed's Grace","A necklace imbued with the blessings of that purest of sacred beasts, the unicorn. The holy light in its horn amplifies the wearer's own magical energy, allowing them to perform miraculous feats.",5,1,280,27000,74,140.0,0.0,84.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105613,"Sophos Bracelet","A relic left by a great sage who attained divinity through wisdom alone. Draws magical energy to the wearer in torrents, but only if they have sufficient clarity of mind. Otherwise, it rejects them entirely.",5,1,420,30000,82,0.0,0.0,92.0,0.0,0.0,0.0,14.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
105614,"Icetear Ribbon","An ornate ribbon adorned with the single tear shed by an icy-hearted princess when she first learned to love. Preserved as an unmelting droplet of ice, it grants the ability to command mighty blizzards.",5,1,480,32000,90,30.0,0.0,98.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
113011,"Sparkling Sword (Fragment)","Sparkling Sword Fragment.",3,0,4,280,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113012,"Dragon Crest Sword (Fragment)","Dragon Crest Sword Fragment.",3,0,4,600,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113013,"Feather Blade (Fragment)","Feather Blade Fragment.",3,0,4,800,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113071,"Platinum Knife (Fragment)","Platinum Knife Fragment.",3,0,4,280,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113101,"Dragon's Claw (Fragment)","Dragon's Claw Fragment.",3,0,4,600,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113131,"Cupid's Bow (Fragment)","Cupid's Bow Fragment.",3,0,4,600,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113162,"Super Spear (Fragment)","Super Spear Fragment.",3,0,4,600,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113191,"Blue Sphere Axe (Fragment)","Blue Sphere Axe Fragment.",3,0,4,280,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113221,"Thornblood Rod (Fragment)","Thornblood Rod Fragment.",3,0,4,280,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113222,"Devil's Horn (Fragment)","Devil's Horn Fragment.",3,0,4,800,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113252,"Flower Bud Staff (Fragment)","Flower Bud Staff Fragment.",3,0,4,600,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113283,"Heavy Metal Armor (Fragment)","Heavy Metal Armor Fragment.",3,0,5,800,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113342,"Palace Uniform (Fragment)","Palace Uniform Fragment.",3,0,5,600,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113372,"Philosopher's Robe (Fragment)","Philosopher's Robe Fragment.",3,0,5,800,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113401,"Garnet Shield (Fragment)","Garnet Shield Fragment.",3,0,5,600,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113431,"Ninja Shoes (Fragment)","Ninja Shoes Fragment.",3,0,5,280,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113521,"Witch's Headband (Fragment)","Witch's Headband Fragment.",3,0,4,280,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113522,"Witch's Hat (Fragment)","Witch's Hat Fragment.",3,0,5,600,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113551,"Opal Earrings (Fragment)","Opal Earrings Fragment.",3,0,5,280,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113552,"Gryphon Feather Headdress (Fragment)","Gryphon Feather Headdress Fragment.",3,0,5,600,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113553,"Scarlet Diamonds (Fragment)","Scarlet Diamonds Fragment.",3,0,5,800,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113581,"Emerald Earrings (Fragment)","Emerald Earrings Fragment.",3,0,5,280,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113611,"Turquoise Earrings (Fragment)","Turquoise Earrings Fragment.",3,0,5,280,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
113614,"Laurel's Sorrow (Fragment)","Laurel's Sorrow Fragment.",3,0,5,800,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114011,"Angelic Blade (Fragment)","Angelic Blade Fragment.",4,0,5,360,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114012,"Sun Blade (Fragment)","Sun Blade Fragment.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114013,"Frozen Claymore (Fragment)","Frozen Claymore Fragment.",4,0,5,750,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114014,"Chaos Blade (Fragment)","Chaos Blade Fragment.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
114041,"Beautiful Butterfly Katana (Fragment)","Beautiful Butterfly Katana Fragment.",4,0,5,360,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114043,"Falcon Sword (Fragment)","Falcon Sword Fragment.",4,0,4,750,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114072,"Princess Blade (Fragment)","Princess Blade Fragment.",4,0,4,500,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114073,"Dark Matter Blade (Fragment)","Dark Matter Blade Fragment.",4,0,4,750,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114102,"Lionheart's Gauntlet (Fragment)","Lionheart's Gauntlet Fragment.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114104,"Azure Thunder (Fragment)","Azure Thunder Fragment.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
114132,"Angel Bow (Fragment)","Angel Bow Fragment.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114133,"Artemis Bow (Fragment)","Artemis Bow Fragment.",4,0,4,750,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114134,"Feywood Bow (Fragment)","Feywood Bow Fragment.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
114162,"Queen Bee Spear (Fragment)","Queen Bee Spear Fragment.",4,0,4,500,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114164,"Gaia Bardiche (Fragment)","Gaia Bardiche Fragment.",4,0,4,900,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
114191,"Purple Dragon Axe (Fragment)","Purple Dragon Axe Fragment.",4,0,5,360,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114193,"Warrior Queen's Battle Axe (Fragment)","Warrior Queen's Battle Axe Fragment.",4,0,5,750,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114194,"Aqua Slasher (Fragment)","Aqua Slasher Fragment.",4,0,4,900,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
114221,"Fury Rod (Fragment)","Fury Rod Fragment.",4,0,6,360,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114222,"Sun Rod (Fragment)","Sun Rod Fragment.",4,0,4,500,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114223,"Staff of Themis (Fragment)","Staff of Themis Fragment.",4,0,4,750,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114252,"Life Rod (Fragment)","Life Rod Fragment.",4,0,4,500,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114254,"Archangel Rod (Fragment)","Archangel Rod Fragment.",4,0,4,900,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
114281,"Invisible Dress (Fragment)","Invisible Dress Fragment.",4,0,6,360,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114341,"Moonlit Robe (Fragment)","Moonlit Robe Fragment.",4,0,6,360,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114371,"Grand Wizard's Robe (Fragment)","Grand Wizard's Robe Fragment.",4,0,6,360,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114461,"Wizard's Boots (Fragment)","Wizard's Boots Fragment.",4,0,6,360,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
114551,"Elemental Heart (Fragment)","Elemental Heart Fragment.",4,0,4,360,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
